SVPREC_KEY,factor_1,factor_2,cppi,cppi_unstd,fips,iwar_x,iwar_y
0609529100,-1.4780292715167598,-1.8363658252190116,0.26024971377451006,-3.3143950967357716,06095,16.489340547799497,16.489340547799497
0609529187,0.9462344613435568,0.7706227854154297,0.6174784027073704,1.7168572467589867,06095,2.394323575373086,2.394323575373086
0609533190,0.8556760385506653,0.2578832389000438,0.574643075059671,1.113559277450709,06095,-4.826213558339493,-4.826213558339493
0609559500,-0.608068595721887,-0.9074767070857204,0.38797154317210836,-1.5155453028076074,06095,-12.761032321271786,-12.761032321271786
0609546120,0.6936878449106342,0.16608023051787157,0.5566234067601256,0.8597680754285058,06095,-12.922087467962804,-12.922087467962804
0609542342,-0.6779910556324121,-0.5298898257588542,0.4098163146902677,-1.2078808813912665,06095,8.590693348829785,8.590693348829785
0609533235,0.8436221727492332,0.6150499249539231,0.5991467556337743,1.4586720977031562,06095,0.4778927883299422,0.4778927883299422
0609554025,0.19072820223135692,0.21015688495510856,0.524041823275201,0.4008850871864655,06095,15.865177475662573,15.865177475662573
0609549260,-1.066777504223491,-0.5514382579845367,0.3806817411308395,-1.6182157622080278,06095,16.316421624391836,16.316421624391836
0609517390,1.0682350079912244,0.5576737135025605,0.6110208807580146,1.6259087214937848,06095,6.736017250109344,6.736017250109344
0609535005,0.5458128382656732,0.4144924081368879,0.5637617411794908,0.9603052464025611,06095,-6.026526825901573,-6.026526825901573
0609559740,-1.2567187386884915,-1.128372016682766,0.3262321270626235,-2.3850907553712575,06095,4.568693735668022,4.568693735668022
0609546126,-1.5498071915365397,-1.1354205363396797,0.30492181903824983,-2.685227727876219,06095,19.02085635278519,19.02085635278519
0609554020,0.29894256762586086,0.30086069226544515,0.5381653999095846,0.599803259891306,06095,12.381732951472562,12.381732951472562
0609533119,0.7718429626820087,0.28655286754070997,0.5707263631587561,1.0583958302227185,06095,4.984764148976028,4.984764148976028
0609539451,0.4126354938383238,-0.6913586855541116,0.47578831542360805,-0.2787231917157878,06095,12.163281494509611,12.163281494509611
0609553035,0.42954519276256736,0.033844882202570536,0.5284797988151895,0.4633900749651379,06095,3.5115814988453176,3.5115814988453176
0609527100,1.03565324937182,0.7670552898489067,0.6235740112269773,1.8027085392207267,06095,3.743020195536401,3.743020195536401
0609542170,-0.918779922216676,-1.5790253033706318,0.3182291807442775,-2.497805225587308,06095,20.15048476432428,20.15048476432428
0609521020,0.350038204641398,0.6608711873597178,0.5673547338088731,1.0109093920011158,06095,5.954210994061359,5.954210994061359
0609517395,0.9716549611388685,0.6925018106027779,0.6137365666174106,1.6641567717416463,06095,-4.844871449186073,-4.844871449186073
0609527185,0.5690802423842716,0.21507634525942793,0.5512548442620523,0.7841565876436996,06095,-0.09622530209976166,-0.09622530209976166
0609546400,0.101285506426252,-0.03147112925337824,0.5005351598030053,0.06981437717287375,06095,-1.8048131559694258,-1.8048131559694258
0609559357,-1.3649609435484098,-1.1735793965535428,0.3153369084911452,-2.5385403401019526,06095,12.495397755069442,12.495397755069442
0609546010,-0.8908575451789531,-0.5359408536584018,0.39427274573316345,-1.426798398837355,06095,7.9065494169822115,7.9065494169822115
0609533080,0.2597439213372174,-0.03710481024637714,0.5113860127530897,0.22263911109084028,06095,-12.250317104450897,-12.250317104450897
0609549700,-1.0307084069903913,-0.6797698716003056,0.37413092325988895,-1.710478278590697,06095,9.37023864752835,9.37023864752835
0609533005,0.05704446067925272,0.02537651006327868,0.501430252433098,0.08242097074253141,06095,6.178644258052854,6.178644258052854
0609546130,-0.8514749584058366,-0.647061460889487,0.38917920693899555,-1.4985364192953237,06095,8.704022921864187,8.704022921864187
0609542355,-0.8650323251891116,-0.8458380497125517,0.3741030836602149,-1.7108703749016634,06095,1.5169543130730072,1.5169543130730072
0609529412,-1.0035275080207111,-0.527280209732459,0.3868878820657434,-1.53080771775317,06095,17.416846273102163,17.416846273102163
0609549311,-1.2696432789123933,-1.113468937381712,0.3263726071801528,-2.383112216294105,06095,-7.208226276334495,-7.208226276334495
0609529410,-1.1660775911152264,-0.6013476829149248,0.37008757597165265,-1.7674252740301513,06095,9.43185673732793,9.43185673732793
